0360-0300	ACM Computing Surveys	A1	Atualizada em 2012
0730-0301	ACM Transactions on Graphics	A1	Atualizada em 2012
1748-7188	Algorithms for Molecular Biology	A1	Atualizada em 2012
1134-3060	Archives of Computational Methods in Engineering	A1	Atualizada em 2012
0004-3702	Artificial Intelligence (General Ed.)	A1	Atualizada em 2012
0005-1098	Automatica (Oxford)	A1	Atualizada em 2012
0929-5593	Autonomous Robots	A1	Atualizada em 2012
1573-7527	Autonomous Robots (Dordrecht. Online)	A1	Atualizada em 2012
0140-525X	Behavioral and Brain Sciences (Print)	A1	Atualizada em 2012
1367-4811	Bioinformatics (Oxford. Online)	A1	Atualizada em 2012
1367-4803	Bioinformatics (Oxford. Print)	A1	Atualizada em 2012
0340-1200	Biological Cybernetics	A1	Atualizada em 2012
1432-0770	Biological Cybernetics (Internet)	A1	Atualizada em 2012
0926-6410	Cognitive Brain Research	A1	Atualizada em 2012
0001-0782	Communications of the ACM	A1	Atualizada em 2012
1530-9312	Computational Linguistics - Association For Computational Linguistics (Online)	A1	Atualizada em 2012
0891-2017	Computational Linguistics (Print)	A1	Atualizada em 2012
0010-4485	Computer Aided Design	A1	Atualizada em 2012
0146-4833	Computer Communication Review	A1	Atualizada em 2012
0045-7825	Computer Methods in Applied Mechanics and Engineering	A1	Atualizada em 2012
1389-1286	Computer Networks (1999)	A1	Atualizada em 2012
0010-4655	Computer Physics Communications	A1	Atualizada em 2012
0360-1315	Computers and Education	A1	Atualizada em 2012
0098-1354	Computers & Chemical Engineering	A1	Atualizada em 2012
0305-0548	Computers & Operations Research	A1	Atualizada em 2012
0045-7949	Computers & Structures	A1	Atualizada em 2012
1090-235X	Computer Vision and Image Understanding (Online)	A1	Atualizada em 2012
1077-3142	Computer Vision and Image Understanding (Print)	A1	Atualizada em 2012
0167-9236	Decision Support Systems	A1	Atualizada em 2012
0013-5194	Electronics Letters	A1	Atualizada em 2012
1350-911X	Electronics Letters (Online)	A1	Atualizada em 2012
1364-8152	Environmental Modelling & Software	A1	Atualizada em 2012
0377-2217	European Journal of Operational Research	A1	Atualizada em 2012
1063-6560	Evolutionary Computation	A1	Atualizada em 2012
1530-9304	Evolutionary Computation (Online)	A1	Atualizada em 2012
0957-4174	Expert Systems with Applications	A1	Atualizada em 2012
0165-0114	Fuzzy Sets and Systems	A1	Atualizada em 2012
0018-8646	IBM Journal of Research and Development (Print)	A1	Atualizada em 2012
1063-6692	IEEE/ACM Transactions on Networking (Print)	A1	Atualizada em 2012
1089-7798	IEEE Communications Letters (Print)	A1	Atualizada em 2012
