0001-690X	Acta Psychiatrica Scandinavica	A1	Atualizada em 2012
0965-2140	Addiction (Abingdon. Print)	A1	Atualizada em 2012
0001-8686	Advances in Colloid and Interface Science (Print)	A1	Atualizada em 2012
0002-0729	Age and Ageing	A1	Atualizada em 2012
1568-1637	Ageing Research Reviews (Print)	A1	Atualizada em 2012
0269-9370	AIDS (London)	A1	Atualizada em 2012
0105-4538	Allergy (Copenhagen)	A1	Atualizada em 2012
0002-9165	American Journal of Clinical Nutrition	A1	Atualizada em 2012
0002-9262	American Journal of Epidemiology	A1	Atualizada em 2012
1545-7214	American Journal of Geriatric Psychiatry (Online)	A1	Atualizada em 2012
0002-9297	American Journal of Human Genetics	A1	Atualizada em 2012
0895-7061	American Journal of Hypertension	A1	Atualizada em 2012
0195-6108	American Journal of Neuroradiology	A1	Atualizada em 2012
1097-6868	American Journal of Obstetrics and Gynecology (Online)	A1	Atualizada em 2012
0002-9378	American Journal of Obstetrics and Gynecology (Print)	A1	Atualizada em 2012
0002-9394	American Journal of Ophthalmology	A1	Atualizada em 2012
0749-3797	American Journal of Preventive Medicine	A1	Atualizada em 2012
0090-0036	American Journal of Public Health (1971)	A1	Atualizada em 2012
1073-449X	American Journal of Respiratory and Critical Care Medicine	A1	Atualizada em 2012
1047-2797	Annals of Epidemiology	A1	Atualizada em 2012
0003-4819	Annals of Internal Medicine	A1	Atualizada em 2012
0003-4932	Annals of Surgery	A1	Atualizada em 2012
1068-9265	Annals of Surgical Oncology	A1	Atualizada em 2012
0003-4967	Annals of the Rheumatic Diseases	A1	Atualizada em 2012
0066-4804	Antimicrobial Agents and Chemotherapy (Print)	A1	Atualizada em 2012
1523-0864	Antioxidants & Redox Signalling	A1	Atualizada em 2012
0099-2240	Applied and Environmental Microbiology (Print)	A1	Atualizada em 2012
0003-987X	Archives of Dermatology (1960)	A1	Atualizada em 2012
0003-9926	Archives of Internal Medicine (1960)	A1	Atualizada em 2012
0003-9950	Archives of Ophthalmology (1960)	A1	Atualizada em 2012
1079-5642	Arteriosclerosis, Thrombosis, and Vascular Biology	A1	Atualizada em 2012
0004-3591	Arthritis and Rheumatism	A1	Atualizada em 2012
2151-464X	Arthritis Care & Research (Print)	A1	Atualizada em 2012
1478-6354	Arthritis Research & Therapy (Print)	A1	Atualizada em 2012
0021-9150	Atherosclerosis (Amsterdam)	A1	Atualizada em 2012
1352-2310	Atmospheric Environment (1994)	A1	Atualizada em 2012
0166-4328	Behavioural Brain Research	A1	Atualizada em 2012
1431-6730	Biological Chemistry (Print)	A1	Atualizada em 2012
0006-3207	Biological Conservation	A1	Atualizada em 2012
0006-3223	Biological Psychiatry (1969)	A1	Atualizada em 2012
0968-0896	Bioorganic & Medicinal Chemistry (Print)	A1	Atualizada em 2012
1398-5647	Bipolar Disorders (Print)	A1	Atualizada em 2012
1470-0328	BJOG (Oxford. Print)	A1	Atualizada em 2012
1528-0020	Blood (Philadelphia. Online)	A1	Atualizada em 2012
0006-4971	Blood (Philadelphia, PA)	A1	Atualizada em 2012
0959-535X	BMJ. British Medical Journal	A1	Atualizada em 2012
0959-8138	BMJ. British Medical Journal (Clinical Research Ed.)	A1	Atualizada em 2012
0959-8146	BMJ (International Edition)	A1	Atualizada em 2012
0268-3369	Bone Marrow Transplantation (Basingstoke)	A1	Atualizada em 2012
8756-3282	Bone (New York, N.Y.)	A1	Atualizada em 2012
0889-1591	Brain, Behavior, and Immunity	A1	Atualizada em 2012
0361-9230	Brain Research Bulletin	A1	Atualizada em 2012
0167-6806	Breast Cancer Research and Treatment	A1	Atualizada em 2012
0007-0920	British Journal of Cancer	A1	Atualizada em 2012
0007-0963	British Journal of Dermatology (1951. Print)	A1	Atualizada em 2012
0007-1145	British Journal of Nutrition	A1	Atualizada em 2012
0140-7686	British Journal of Obstetrics and Gynaecology. Supplement	A1	Atualizada em 2012
0007-1161	British Journal of Ophthalmology	A1	Atualizada em 2012
0007-1188	British Journal of Pharmacology	A1	Atualizada em 2012
1472-1465	British Journal of Psychiatry (Online)	A1	Atualizada em 2012
0007-1250	British Journal of Psychiatry (Print)	A1	Atualizada em 2012
0042-9686	Bulletin of the World Health Organization (Print)	A1	Atualizada em 2012
1055-9965	Cancer Epidemiology, Biomarkers & Prevention	A1	Atualizada em 2012
0008-543X	Cancer (Print)	A1	Atualizada em 2012
0008-5472	Cancer Research (Chicago, Ill.)	A1	Atualizada em 2012
0143-3334	Carcinogenesis (New York. Print)	A1	Atualizada em 2012
0957-5243	CCC. Cancer Causes & Control	A1	Atualizada em 2012
0333-1024	Cephalalgia (Oslo)	A1	Atualizada em 2012
0045-6535	Chemosphere (Oxford)	A1	Atualizada em 2012
0012-3692	Chest (American College of Chest Physicians)	A1	Atualizada em 2012
0009-7322	Circulation (New York, N.Y.)	A1	Atualizada em 2012
1524-4539	Circulation (Online)	A1	Atualizada em 2012
0165-0009	Climatic Change	A1	Atualizada em 2012
0954-7894	Clinical and Experimental Allergy (Print)	A1	Atualizada em 2012
